candidate_num,county,election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,vote
35,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,"Abraham Matterson, Jr.",MA0138,null,null,NA
36,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,William H. Maynard,MW0128,null,null,NA
37,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Harvey Montgomery,MH0082,null,null,NA
38,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Isaac Southerland,SI0066,null,null,NA
39,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Ethan B. Allen,AE0042,null,null,NA
40,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Francis Brown,BF0032,null,null,NA
41,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Powel Carpenter,CP0092,null,null,NA
42,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,"William Carwell, Jr.",CW0247,null,null,NA
43,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Israel Chapin,CI0019,null,null,NA
44,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Jonathan Child,CJ0406,null,null,NA
45,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Joseph Churchill,CJ0411,null,null,NA
46,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Daniel Cruger,CD0115,null,null,1
47,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Joel Dorman,DJ0222,null,null,NA
48,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Christopher Douglass,DC0068,null,null,NA
49,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Joseph Ellicott,EJ0028,null,null,NA
50,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Lebeus Ellicott,EL0007,null,null,NA
51,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,William Filbe,FW0084,null,null,NA
52,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Dunkirk Gurnsey,GD0078,null,null,NA
53,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Jacob W. Hallet,HJ0454,null,null,1
54,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Charles Hill,HC0068,null,null,NA
55,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Myron Holly,HM0051,null,null,NA
56,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Elijah Holt,HE0084,null,null,NA
57,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Thomas Hustier,HT0103,null,null,NA
58,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,John Jackson,JJ0122,null,null,NA
59,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Gideon T. Jenkins,JG0027,null,null,NA
60,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Q. Leake,LQ0001,null,null,NA
61,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Daniel W. Lewis,LD0014,null,null,1
62,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Ezra Ludden,LE0062,null,null,NA
63,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,George MacGunigle,MG0052,null,null,NA
64,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Wolhelmus Mynderse,MW0216,null,null,NA
65,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Ebenezer F. Norton,NE0010,null,null,NA
66,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Ralph Parker,PR0070,null,null,NA
67,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,William Persons,PW0124,null,null,NA
68,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Peter B. Porter,PP0008,null,null,NA
69,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Benedict Robinson,RB0024,null,null,NA
70,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Rufus R. Robinson,RR0073,null,null,NA
71,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Chauncey L. Shelden,SC0063,null,null,NA
72,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Richard Smith,SR0163,null,null,NA
73,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Joseph Spencer,SJ0777,null,null,NA
74,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,George W. Stewart,SG0119,null,null,NA
75,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Jacob Teeples,TJ0039,null,null,NA
76,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Abraham Wagener,WA0174,null,null,NA
77,Allegany,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Walter Wolcott,WW0200,null,null,NA
1,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Nathaniel Allen,AN0004,Republican,A03,39
2,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Albert H. Tracey,TA0015,Republican,A03,39
3,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Charles G. Olmsted,OC0011,null,null,NA
4,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Benjamin Ellicott,EB0013,Republican,A03,NA
5,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Caleb Baker,BC0064,Republican,A03,NA
6,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Jonathan Richmond,RJ0230,Republican,A03,NA
7,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Hastings R. Bender,BH0054,Republican,A03,NA
8,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Anson House,HA0098,Republican,A03,NA
9,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Enos Pomeroy,PE0076,Republican,A03,NA
10,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,David E. Evans,ED0012,null,null,NA
11,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Lot Rew,PE0077,Republican,A03,NA
12,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Simeon Cummings,CS0138,Republican,A03,NA
13,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,David C. Miller,MD0114,Republican,A03,NA
14,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Samuel M. Hopkins,HS0156,Republican,A03,NA
15,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Nathaniel W. Howell,HN0037,Republican,A03,NA
16,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,John A. Stevens,SJ0537,null,null,NA
17,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Philo Orton,OP0005,null,null,NA
18,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Gamaliel H. Barstow,BG0083,null,null,NA
19,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,George Cleveland,CG0086,null,null,NA
20,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,George Hosmer,HG0078,null,null,NA
21,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,John C. Spencer,SJ0745,null,null,NA
22,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Elias Osborn,OE0012,null,null,NA
23,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Perry G. Childs,CP0041,null,null,NA
24,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Septimus Evans,ES0028,null,null,NA
25,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Enoch Nobles,NE0022,null,null,NA
26,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Albert Bacus,BA0103,null,null,NA
27,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,A. H. Pickets,PA0137,null,null,NA
28,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Albert H. Rickets,RA0091,null,null,NA
29,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Gideon Granger,GG0020,null,null,NA
30,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,James Wardsworth,WJ0485,null,null,NA
31,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Samuel Payne,PS0058,null,null,NA
32,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,"Isaac Phelps, Jr",PI0022,null,null,NA
33,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Gilbert Howell,HG0068,null,null,NA
34,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Dudley Marvin,MD0116,null,null,NA
35,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,"Abraham Matterson, Jr.",MA0138,null,null,NA
36,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,William H. Maynard,MW0128,null,null,NA
37,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Harvey Montgomery,MH0082,null,null,NA
38,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Isaac Southerland,SI0066,null,null,NA
39,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Ethan B. Allen,AE0042,null,null,NA
40,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Francis Brown,BF0032,null,null,NA
41,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Powel Carpenter,CP0092,null,null,NA
42,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,"William Carwell, Jr.",CW0247,null,null,NA
43,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Israel Chapin,CI0019,null,null,NA
44,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Jonathan Child,CJ0406,null,null,NA
45,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Joseph Churchill,CJ0411,null,null,NA
46,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Daniel Cruger,CD0115,null,null,NA
47,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Joel Dorman,DJ0222,null,null,NA
48,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Christopher Douglass,DC0068,null,null,NA
49,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Joseph Ellicott,EJ0028,null,null,NA
50,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Lebeus Ellicott,EL0007,null,null,NA
51,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,William Filbe,FW0084,null,null,NA
52,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Dunkirk Gurnsey,GD0078,null,null,NA
53,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Jacob W. Hallet,HJ0454,null,null,NA
54,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Charles Hill,HC0068,null,null,NA
55,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Myron Holly,HM0051,null,null,NA
56,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Elijah Holt,HE0084,null,null,NA
57,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Thomas Hustier,HT0103,null,null,NA
58,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,John Jackson,JJ0122,null,null,NA
59,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Gideon T. Jenkins,JG0027,null,null,NA
60,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Q. Leake,LQ0001,null,null,NA
61,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Daniel W. Lewis,LD0014,null,null,NA
62,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Ezra Ludden,LE0062,null,null,NA
63,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,George MacGunigle,MG0052,null,null,NA
64,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Wolhelmus Mynderse,MW0216,null,null,NA
65,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Ebenezer F. Norton,NE0010,null,null,NA
66,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Ralph Parker,PR0070,null,null,NA
67,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,William Persons,PW0124,null,null,NA
68,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Peter B. Porter,PP0008,null,null,NA
69,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Benedict Robinson,RB0024,null,null,NA
70,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Rufus R. Robinson,RR0073,null,null,NA
71,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Chauncey L. Shelden,SC0063,null,null,NA
72,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Richard Smith,SR0163,null,null,NA
73,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Joseph Spencer,SJ0777,null,null,NA
74,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,George W. Stewart,SG0119,null,null,NA
75,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Jacob Teeples,TJ0039,null,null,NA
76,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Abraham Wagener,WA0174,null,null,NA
77,Cattaraugus,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Walter Wolcott,WW0200,null,null,NA
1,Chautauque,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Nathaniel Allen,AN0004,Republican,A03,599
2,Chautauque,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Albert H. Tracey,TA0015,Republican,A03,347
3,Chautauque,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Charles G. Olmsted,OC0011,null,null,NA
4,Chautauque,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Benjamin Ellicott,EB0013,Republican,A03,89
5,Chautauque,ny.uscongress21.1818,1818,1818,General,"New York 1818 U.S. House of Representatives, District 21",U.S. House of Representatives,ON125,Caleb Baker,BC0064,Republican,A03,NA
