election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,district,vote
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Nathaniel Niles,NN0014,null,null,1,Eastern,673
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Daniel Buck,BD0212,Federalist,null,2,Eastern,452
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Jonathan Hunt,HJ1284,null,null,3,Eastern,235
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Stephen Jacob,JS0060,null,null,4,Eastern,233
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Lewis R. Morris,ML0045,Federalist,null,5,Eastern,177
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Cornelius Lynde,LC0073,null,null,6,Eastern,100
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Paul Brigham,BP0101,null,null,7,Eastern,71
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Lot Hall,HL0043,Federalist,null,8,Eastern,58
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Elijah Robinson,RE0083,null,null,9,Eastern,28
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Stephen R. Bradley,BS0312,null,null,10,Eastern,17
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Samuel Knight,KS0042,null,null,11,Eastern,17
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Samuel Cutler,CS0216,null,null,12,Eastern,16
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Reuben Atwater,AR0061,null,null,13,Eastern,13
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Daniel Farrand,FD0052,null,null,14,Eastern,12
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Royal Tyler,TR0035,null,null,15,Eastern,11
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Benjamin Green,GB0066,null,null,16,Eastern,9
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Benjamin Henry,HB0147,null,null,17,Eastern,5
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Oliver Gallup,GO0011,null,null,18,Eastern,3
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,James Whitelaw,WJ0968,null,null,19,Eastern,3
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Asa Burton,BA0284,null,null,20,Eastern,2
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Benjamin Emmons,EB0022,null,null,21,Eastern,2
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Isaac Green,GI0036,null,null,22,Eastern,2
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Israel Morey,MI0065,null,null,23,Eastern,2
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,William Bigelow,BW0417,null,null,24,Eastern,1
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,John Bridgman,BJ0146,null,null,25,Eastern,1
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,William Buckminster,BW0416,null,null,26,Eastern,1
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Alexander Harvey,HA0186,null,null,27,Eastern,1
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Joseph Lewis,LJ0543,null,null,28,Eastern,1
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Alden Spooner,SA0275,null,null,29,Eastern,1
vt.uscongress.eastern.1794,1794-12,1794,General,"Vermont 1794 U.S. House of Representatives, Eastern District",U.S. House of Representatives,ON125,Ebenezer Wheelock,WE0151,null,null,30,Eastern,1
